PO Line ID,GR Posting Date,GR Effective Quantity
"4581804770-4",2022-12-07 00:00:00.000,0.00
"4581806344-1",2023-01-15 00:00:00.000,0.00
"4581806344-1",2023-01-23 00:00:00.000,20.00
"4581806344-2",2023-02-21 00:00:00.000,0.00
"4581806344-2",2023-02-28 00:00:00.000,2.00
"4581806550-1",2022-12-16 00:00:00.000,0.00
"4581806550-1",2023-01-16 00:00:00.000,240.00
"4581809194-1",2023-02-03 00:00:00.000,0.00
"4581809194-1",2023-02-28 00:00:00.000,1.00
"4581809194-2",2023-02-03 00:00:00.000,0.00
"4581809194-2",2023-02-28 00:00:00.000,1.00
"4581809948-1",2022-12-07 00:00:00.000,1.00
"4581809948-2",2022-12-09 00:00:00.000,70.00
"4581809983-1",2023-08-05 00:00:00.000,0.00
"4581809983-1",2023-08-10 00:00:00.000,2.00
"4581809983-10",2022-12-07 00:00:00.000,0.00
"4581809983-10",2023-01-11 00:00:00.000,4.00
"4581809983-7",2023-03-17 00:00:00.000,0.00
"4581809983-7",2023-03-30 00:00:00.000,1.00
"4581809983-8",2023-05-02 00:00:00.000,0.00
"4581809983-8",2023-05-17 00:00:00.000,1.00
"4581809983-9",2022-12-07 00:00:00.000,0.00
"4581809983-9",2023-01-11 00:00:00.000,6.00
"4581812043-2",2022-12-30 00:00:00.000,-1.00
"4581812083-2",2023-01-03 00:00:00.000,-1.00
"4581812102-2",2023-01-03 00:00:00.000,-1.00
"4581812131-2",2023-01-03 00:00:00.000,-1.00
"4581813481-1",2022-12-11 00:00:00.000,0.00
"4581813481-1",2022-12-22 00:00:00.000,3900.00
"4581813481-2",2022-12-11 00:00:00.000,0.00
"4581813481-2",2022-12-22 00:00:00.000,5.00
"4581813481-3",2022-12-11 00:00:00.000,0.00
"4581813481-3",2022-12-22 00:00:00.000,5.00
"4581815947-1",2022-12-23 00:00:00.000,640.00
"4581816062-1",2025-04-24 00:00:00.000,4.00
"4581816348-1",2025-04-24 00:00:00.000,1.00
"4581816348-10",2025-04-24 00:00:00.000,1.00
"4581816348-11",2025-04-24 00:00:00.000,2.00
"4581816348-12",2025-04-24 00:00:00.000,1.00
"4581816348-13",2025-04-24 00:00:00.000,1.00
"4581816348-14",2025-04-24 00:00:00.000,1.00
"4581816348-15",2025-04-24 00:00:00.000,1.00
"4581816348-16",2025-04-24 00:00:00.000,1.00
"4581816348-17",2025-04-24 00:00:00.000,1.00
"4581816348-18",2025-04-24 00:00:00.000,1.00
"4581816348-19",2025-04-24 00:00:00.000,4.00
"4581816348-2",2025-04-24 00:00:00.000,6.00
"4581816348-20",2025-04-24 00:00:00.000,4.00
"4581816348-21",2025-04-24 00:00:00.000,2.00
"4581816348-22",2025-04-24 00:00:00.000,4.00
"4581816348-23",2025-04-24 00:00:00.000,2.00
"4581816348-24",2025-04-24 00:00:00.000,2.00
"4581816348-25",2025-04-24 00:00:00.000,1.00
"4581816348-26",2025-04-24 00:00:00.000,1.00
"4581816348-27",2025-04-24 00:00:00.000,1.00
"4581816348-28",2025-04-24 00:00:00.000,4.00
"4581816348-29",2025-04-24 00:00:00.000,4.00
"4581816348-3",2025-04-24 00:00:00.000,1.00
"4581816348-30",2025-04-24 00:00:00.000,2.00
"4581816348-31",2025-04-24 00:00:00.000,1.00
"4581816348-32",2025-04-24 00:00:00.000,1.00
"4581816348-33",2025-04-24 00:00:00.000,1.00
"4581816348-34",2025-04-24 00:00:00.000,1.00
"4581816348-35",2025-04-24 00:00:00.000,1.00
"4581816348-4",2025-04-24 00:00:00.000,1.00
"4581816348-5",2025-04-24 00:00:00.000,1.00
"4581816348-6",2025-04-24 00:00:00.000,1.00
"4581816348-7",2025-04-24 00:00:00.000,1.00
"4581816348-8",2025-04-24 00:00:00.000,1.00
"4581816348-9",2025-04-24 00:00:00.000,1.00
"4581816556-1",2023-05-09 00:00:00.000,0.00
"4581816556-1",2023-05-16 00:00:00.000,2.00
"4581816568-1",2022-12-13 00:00:00.000,0.00
"4581816568-1",2022-12-21 00:00:00.000,22.00
"4581816568-1",2022-12-29 00:00:00.000,8.00
"4581820843-1",2022-12-07 00:00:00.000,1.00
"4581823294-1",2022-12-27 00:00:00.000,0.00
"4581823294-1",2023-01-25 00:00:00.000,1.00
"4581824586-1",2023-02-11 00:00:00.000,0.00
"4581824586-1",2023-04-04 00:00:00.000,100.00
"4581824586-2",2022-12-12 00:00:00.000,0.00
"4581824586-2",2023-01-06 00:00:00.000,100.00
"4581824586-3",2023-02-11 00:00:00.000,0.00
"4581824586-3",2023-04-04 00:00:00.000,100.00
"4581824703-1",2022-12-22 00:00:00.000,0.00
"4581824703-1",2023-01-03 00:00:00.000,50.00
"4581824859-1",2023-04-04 00:00:00.000,591.00
"4581824859-1",2023-04-26 00:00:00.000,1195.50
"4581824859-1",2023-05-19 00:00:00.000,1533.00
"4581824859-1",2023-07-13 00:00:00.000,980.50
"4581829892-1",2022-12-20 00:00:00.000,0.00
"4581829892-1",2023-03-27 00:00:00.000,1.00
"4581831188-1",2023-02-17 00:00:00.000,0.00
"4581831188-1",2023-02-28 00:00:00.000,1.00
"4581832296-1",2022-12-22 00:00:00.000,0.00
"4581832296-1",2023-01-03 00:00:00.000,4.00
"4581832746-1",2023-03-27 00:00:00.000,1.00
"4581832746-1",2023-05-30 00:00:00.000,-1.00
"4581832746-2",2023-03-27 00:00:00.000,1.00
"4581832746-2",2023-05-30 00:00:00.000,-1.00
"4581832746-3",2023-03-27 00:00:00.000,1.00
"4581832746-3",2023-05-30 00:00:00.000,-1.00
"4581832746-4",2023-03-27 00:00:00.000,1.00
"4581832746-4",2023-05-30 00:00:00.000,-1.00
"4581832746-5",2023-03-27 00:00:00.000,1.00
"4581832746-5",2023-05-30 00:00:00.000,-1.00
"4581832746-6",2023-03-27 00:00:00.000,1.00
"4581832746-6",2023-05-30 00:00:00.000,-1.00
"4581832746-7",2023-03-27 00:00:00.000,1.00
"4581832746-7",2023-05-30 00:00:00.000,-1.00
"4581837071-1",2022-12-09 00:00:00.000,5.00
"4581837173-1",2022-12-08 00:00:00.000,1.00
"4581837795-1",2023-08-23 00:00:00.000,1.00
"4581838136-1",2023-03-07 00:00:00.000,96.00
"4581838136-1",2023-04-05 00:00:00.000,240.00
"4581838136-1",2023-04-06 00:00:00.000,39.00
"4581838136-1",2023-04-17 00:00:00.000,120.00
"4581838136-1",2023-05-03 00:00:00.000,72.00
"4581838136-1",2023-05-11 00:00:00.000,48.00
"4581838136-1",2023-05-19 00:00:00.000,36.00
"4581838136-1",2023-06-06 00:00:00.000,24.00
"4581838136-1",2023-06-14 00:00:00.000,12.00
"4581840374-1",2022-12-07 00:00:00.000,0.00
"4581840374-1",2022-12-19 00:00:00.000,300.00
"4581840883-1",2023-03-19 00:00:00.000,0.00
"4581840883-1",2023-04-18 00:00:00.000,6.00
"4581840883-2",2023-03-06 00:00:00.000,0.00
"4581840883-2",2023-04-04 00:00:00.000,12.00
"4581840883-3",2023-03-19 00:00:00.000,0.00
"4581840883-3",2023-04-18 00:00:00.000,4.00
"4581840883-3",2023-05-04 00:00:00.000,0.00
"4581840883-3",2023-05-29 00:00:00.000,8.00
"4581840883-4",2023-03-19 00:00:00.000,0.00
"4581840883-4",2023-04-18 00:00:00.000,6.00
"4581840883-5",2023-03-19 00:00:00.000,0.00
"4581840883-5",2023-04-18 00:00:00.000,6.00
"4581840883-6",2023-03-19 00:00:00.000,0.00
"4581840883-6",2023-04-18 00:00:00.000,30.00
"4581841156-1",2022-12-12 00:00:00.000,1.00
"4581843806-1",2022-12-28 00:00:00.000,0.00
"4581843806-1",2023-01-11 00:00:00.000,5.00
"4581845418-1",2022-12-22 00:00:00.000,0.00
"4581845418-1",2023-01-15 00:00:00.000,4.00
"4581846461-1",2023-07-26 00:00:00.000,0.00
"4581846461-1",2023-07-28 00:00:00.000,6.00
"4581846461-2",2022-12-22 00:00:00.000,0.00
"4581846461-2",2023-01-03 00:00:00.000,50.00
"4581846461-3",2022-12-22 00:00:00.000,0.00
"4581846461-3",2023-01-03 00:00:00.000,12.00
"4581846461-4",2022-12-22 00:00:00.000,0.00
"4581846461-4",2023-01-03 00:00:00.000,24.00
"4581846525-1",2023-02-15 00:00:00.000,0.00
"4581846525-1",2023-03-08 00:00:00.000,0.00
"4581846525-1",2023-06-14 00:00:00.000,5808.00
"4581846533-1",2023-01-08 00:00:00.000,0.00
"4581846533-1",2023-02-20 00:00:00.000,2915.00
"4581847466-1",2023-01-30 00:00:00.000,2.00
"4581847466-2",2023-01-30 00:00:00.000,2.00
"4581847466-3",2023-01-30 00:00:00.000,2.00
"4581847859-1",2022-12-09 00:00:00.000,0.00
"4581847859-1",2023-01-06 00:00:00.000,80.00
"4581848878-1",2022-12-13 00:00:00.000,0.00
"4581848878-1",2022-12-15 00:00:00.000,1.00
"4581848935-1",2023-03-27 00:00:00.000,3.00
"4581848935-2",2023-03-27 00:00:00.000,2.00
"4581850069-1",2022-12-26 00:00:00.000,0.00
"4581850069-1",2023-01-06 00:00:00.000,1.00
"4581850069-2",2022-12-12 00:00:00.000,0.00
"4581850069-2",2023-01-06 00:00:00.000,1.00
"4581850069-3",2023-02-18 00:00:00.000,0.00
"4581850069-3",2023-04-04 00:00:00.000,10.00
"4581850069-4",2022-12-08 00:00:00.000,0.00
"4581850069-4",2022-12-20 00:00:00.000,30.00
"4581850069-5",2023-08-09 00:00:00.000,0.00
"4581850069-5",2023-08-30 00:00:00.000,10.00
"4581850069-6",2023-02-18 00:00:00.000,0.00
"4581850069-6",2023-04-04 00:00:00.000,5.00
"4581850073-1",2023-05-08 00:00:00.000,0.00
"4581850073-1",2023-05-19 00:00:00.000,1.00
"4581851121-1",2022-12-17 00:00:00.000,0.00
"4581851121-1",2023-01-06 00:00:00.000,50.00
"4581851121-2",2022-12-17 00:00:00.000,0.00
"4581851121-2",2023-01-06 00:00:00.000,50.00
"4581851285-1",2022-12-23 00:00:00.000,3.00
"4581851285-2",2022-12-23 00:00:00.000,3.00
"4581851285-3",2022-12-23 00:00:00.000,3.00
"4581851285-4",2022-12-23 00:00:00.000,3.00
"4581851285-5",2022-12-23 00:00:00.000,3.00
"4581851285-6",2022-12-23 00:00:00.000,3.00
"4581855234-1",2023-02-18 00:00:00.000,0.00
"4581855234-1",2023-03-04 00:00:00.000,0.00
"4581855234-1",2023-03-07 00:00:00.000,3.00
"4581855234-1",2023-04-04 00:00:00.000,1.00
"4581855268-1",2022-12-13 00:00:00.000,0.00
"4581855268-1",2022-12-20 00:00:00.000,3.00
"4581856142-1",2022-12-12 00:00:00.000,0.00
"4581856142-1",2022-12-13 00:00:00.000,5.00
"4581856593-1",2023-01-10 00:00:00.000,0.00
"4581856593-1",2023-03-30 00:00:00.000,60000.00
"4581858037-1",2023-01-12 00:00:00.000,0.00
"4581858037-1",2023-02-15 00:00:00.000,24.00
"4581858037-2",2023-01-12 00:00:00.000,0.00
"4581858037-2",2023-02-15 00:00:00.000,24.00
"4581858037-3",2023-01-12 00:00:00.000,0.00
"4581858037-3",2023-02-15 00:00:00.000,1.00
"4581858037-4",2023-01-12 00:00:00.000,0.00
"4581858037-4",2023-02-15 00:00:00.000,30.00
"4581858037-5",2023-01-12 00:00:00.000,0.00
"4581858037-5",2023-02-15 00:00:00.000,2.00
"4581858037-6",2023-01-12 00:00:00.000,0.00
"4581858037-6",2023-02-15 00:00:00.000,1.00
"4581858037-6",2023-02-27 00:00:00.000,0.00
"4581858037-6",2023-08-17 00:00:00.000,1.00
"4581858037-7",2023-02-01 00:00:00.000,0.00
"4581858037-7",2023-02-27 00:00:00.000,2.00
"4581858037-8",2023-01-12 00:00:00.000,0.00
"4581858037-8",2023-02-15 00:00:00.000,25.00
"4581858037-9",2023-01-12 00:00:00.000,0.00
"4581858037-9",2023-02-15 00:00:00.000,25.00
"4581858071-1",2023-01-10 00:00:00.000,0.00
"4581858071-1",2023-01-24 00:00:00.000,100.00
"4581858071-10",2023-01-10 00:00:00.000,0.00
"4581858071-10",2023-01-24 00:00:00.000,25.00
"4581858071-11",2022-12-12 00:00:00.000,0.00
"4581858071-11",2022-12-28 00:00:00.000,1.00
"4581858071-12",2023-03-06 00:00:00.000,0.00
"4581858071-12",2023-04-04 00:00:00.000,2.00
"4581858071-13",2022-12-12 00:00:00.000,0.00
"4581858071-13",2022-12-28 00:00:00.000,2.00
"4581858071-14",2023-03-28 00:00:00.000,0.00
"4581858071-14",2023-04-12 00:00:00.000,1.00
"4581858071-15",2022-12-12 00:00:00.000,0.00
"4581858071-15",2022-12-28 00:00:00.000,20.00
"4581858071-16",2023-01-10 00:00:00.000,0.00
"4581858071-16",2023-01-24 00:00:00.000,20.00
"4581858071-17",2023-01-10 00:00:00.000,0.00
"4581858071-17",2023-01-24 00:00:00.000,20.00
"4581858071-18",2022-12-12 00:00:00.000,0.00
"4581858071-18",2022-12-28 00:00:00.000,2.00
"4581858071-19",2023-06-21 00:00:00.000,0.00
"4581858071-19",2023-06-30 00:00:00.000,2.00
"4581858071-2",2022-12-12 00:00:00.000,0.00
"4581858071-2",2022-12-28 00:00:00.000,100.00
"4581858071-20",2022-12-29 00:00:00.000,0.00
"4581858071-20",2023-01-10 00:00:00.000,2.00
"4581858071-21",2022-12-12 00:00:00.000,0.00
"4581858071-21",2022-12-20 00:00:00.000,0.00
"4581858071-21",2022-12-28 00:00:00.000,1.00
"4581858071-21",2023-01-11 00:00:00.000,4.00
"4581858071-23",2023-01-10 00:00:00.000,0.00
"4581858071-23",2023-01-24 00:00:00.000,1.00
"4581858071-24",2023-01-10 00:00:00.000,0.00
"4581858071-24",2023-01-24 00:00:00.000,1.00
"4581858071-24",2023-03-29 00:00:00.000,0.00
"4581858071-24",2023-08-17 00:00:00.000,1.00
"4581858071-3",2023-01-10 00:00:00.000,0.00
"4581858071-3",2023-01-24 00:00:00.000,25.00
"4581858071-4",2023-01-10 00:00:00.000,0.00
"4581858071-4",2023-01-24 00:00:00.000,50.00
"4581858071-5",2023-08-10 00:00:00.000,0.00
"4581858071-5",2023-08-24 00:00:00.000,2000.00
"4581858071-5",2023-11-10 00:00:00.000,0.00
"4581858071-5",2023-11-29 00:00:00.000,500.00
"4581858071-6",2023-03-22 00:00:00.000,0.00
"4581858071-6",2023-06-21 00:00:00.000,200.00
"4581858071-7",2023-03-19 00:00:00.000,0.00
"4581858071-7",2023-06-21 00:00:00.000,400.00
"4581858071-8",2023-01-10 00:00:00.000,0.00
"4581858071-8",2023-01-24 00:00:00.000,200.00
"4581858071-9",2023-01-10 00:00:00.000,0.00
"4581858071-9",2023-01-24 00:00:00.000,25.00
"4581858094-1",2023-06-15 00:00:00.000,4160.00
"4581858094-2",2023-06-15 00:00:00.000,100.00
"4581858094-3",2023-06-15 00:00:00.000,500.00
"4581858094-4",2023-06-15 00:00:00.000,12.00
"4581858142-1",2023-02-10 00:00:00.000,1.00
"4581858142-10",2023-02-10 00:00:00.000,1.00
"4581858142-11",2023-02-10 00:00:00.000,1.00
"4581858142-12",2023-02-10 00:00:00.000,1.00
"4581858142-13",2023-02-10 00:00:00.000,1.00
"4581858142-2",2023-02-10 00:00:00.000,1.00
"4581858142-3",2023-02-10 00:00:00.000,1.00
"4581858142-4",2023-02-10 00:00:00.000,1.00
"4581858142-5",2023-02-10 00:00:00.000,2.00
"4581858142-6",2023-02-10 00:00:00.000,2.00
"4581858142-7",2023-02-10 00:00:00.000,1.00
"4581858142-8",2023-02-10 00:00:00.000,1.00
"4581858142-9",2023-02-10 00:00:00.000,1.00
"4581858143-1",2023-01-20 00:00:00.000,0.00
"4581858143-1",2023-02-02 00:00:00.000,22.00
"4581858143-2",2023-01-20 00:00:00.000,0.00
"4581858143-2",2023-02-02 00:00:00.000,22.00
"4581858143-3",2023-01-20 00:00:00.000,0.00
"4581858143-3",2023-02-02 00:00:00.000,22.00
"4581858143-4",2022-12-27 00:00:00.000,0.00
"4581858143-4",2023-01-11 00:00:00.000,2.00
"4581858143-5",2022-12-27 00:00:00.000,0.00
"4581858143-5",2023-01-11 00:00:00.000,4.00
"4581860124-1",2022-12-13 00:00:00.000,1.00
"4581860124-2",2022-12-13 00:00:00.000,1.00
"4581860124-3",2022-12-13 00:00:00.000,1.00
"4581862282-1",2023-02-17 00:00:00.000,48.00
"4581862282-10",2023-02-17 00:00:00.000,3.00
"4581862282-2",2023-02-17 00:00:00.000,80.00
"4581862282-3",2023-02-17 00:00:00.000,20.00
"4581862282-4",2023-02-17 00:00:00.000,200.00
"4581862282-6",2023-01-25 00:00:00.000,0.00
"4581862282-6",2023-02-17 00:00:00.000,60.00
"4581862282-7",2023-01-25 00:00:00.000,0.00
"4581862282-7",2023-02-17 00:00:00.000,60.00
"4581862282-8",2023-02-17 00:00:00.000,1000.00
"4581862282-9",2023-02-17 00:00:00.000,1000.00
"4581862287-1",2023-01-13 00:00:00.000,0.00
"4581862287-1",2023-04-13 00:00:00.000,10.00
"4581862287-2",2023-01-13 00:00:00.000,0.00
"4581862287-2",2023-04-13 00:00:00.000,10.00
"4581862287-3",2023-01-13 00:00:00.000,0.00
"4581862287-3",2023-04-13 00:00:00.000,10.00
"4581862287-4",2023-01-13 00:00:00.000,0.00
"4581862287-4",2023-04-13 00:00:00.000,10.00
"4581862287-5",2023-01-13 00:00:00.000,0.00
"4581862287-5",2023-04-13 00:00:00.000,20.00
"4581862287-6",2023-01-13 00:00:00.000,0.00
"4581862287-6",2023-04-13 00:00:00.000,20.00
"4581862370-1",2023-03-15 00:00:00.000,0.00
"4581862370-1",2023-04-03 00:00:00.000,2.00
"4581862370-1",2023-04-25 00:00:00.000,0.00
"4581862370-1",2023-04-28 00:00:00.000,1.00
"4581862371-1",2023-03-24 00:00:00.000,0.00
"4581862371-1",2023-04-06 00:00:00.000,1.00
"4581862372-1",2023-05-06 00:00:00.000,0.00
"4581862372-1",2023-05-10 00:00:00.000,2.00
"4581862372-2",2023-05-06 00:00:00.000,0.00
"4581862372-2",2023-05-10 00:00:00.000,2.00
"4581863877-1",2022-12-15 00:00:00.000,0.00
"4581863877-1",2022-12-22 00:00:00.000,280.00
"4581864040-1",2022-12-22 00:00:00.000,0.00
"4581864040-1",2023-01-03 00:00:00.000,4.00
"4581864103-1",2022-12-09 00:00:00.000,0.00
"4581864103-1",2023-01-31 00:00:00.000,1.00
"4581864103-10",2022-12-09 00:00:00.000,0.00
"4581864103-10",2023-01-31 00:00:00.000,1.00
"4581864103-11",2022-12-09 00:00:00.000,0.00
"4581864103-11",2023-01-31 00:00:00.000,1.00
"4581864103-12",2022-12-09 00:00:00.000,0.00
"4581864103-12",2023-01-31 00:00:00.000,1.00
"4581864103-13",2022-12-09 00:00:00.000,0.00
"4581864103-13",2023-01-31 00:00:00.000,1.00
"4581864103-14",2022-12-09 00:00:00.000,0.00
"4581864103-14",2023-01-31 00:00:00.000,1.00
"4581864103-15",2022-12-09 00:00:00.000,0.00
"4581864103-15",2023-01-31 00:00:00.000,1.00
"4581864103-16",2022-12-09 00:00:00.000,0.00
"4581864103-16",2023-01-31 00:00:00.000,1.00
"4581864103-17",2022-12-09 00:00:00.000,0.00
"4581864103-17",2023-01-31 00:00:00.000,1.00
"4581864103-18",2022-12-09 00:00:00.000,0.00
"4581864103-18",2023-01-31 00:00:00.000,1.00
"4581864103-19",2022-12-09 00:00:00.000,0.00
"4581864103-19",2023-01-31 00:00:00.000,1.00
"4581864103-2",2022-12-09 00:00:00.000,0.00
"4581864103-2",2023-01-31 00:00:00.000,1.00
"4581864103-20",2022-12-09 00:00:00.000,0.00
"4581864103-20",2023-01-31 00:00:00.000,1.00
"4581864103-21",2022-12-09 00:00:00.000,0.00
"4581864103-21",2023-01-31 00:00:00.000,1.00
"4581864103-22",2022-12-09 00:00:00.000,0.00
"4581864103-22",2023-01-31 00:00:00.000,1.00
"4581864103-23",2022-12-09 00:00:00.000,0.00
"4581864103-23",2023-01-31 00:00:00.000,1.00
"4581864103-24",2022-12-09 00:00:00.000,0.00
"4581864103-24",2023-01-31 00:00:00.000,1.00
"4581864103-25",2022-12-09 00:00:00.000,0.00
"4581864103-25",2023-01-31 00:00:00.000,1.00
"4581864103-26",2022-12-09 00:00:00.000,0.00
"4581864103-26",2023-01-31 00:00:00.000,1.00
"4581864103-27",2022-12-09 00:00:00.000,0.00
"4581864103-27",2023-01-31 00:00:00.000,1.00
"4581864103-28",2022-12-09 00:00:00.000,0.00
"4581864103-28",2023-01-31 00:00:00.000,1.00
"4581864103-29",2022-12-09 00:00:00.000,0.00
"4581864103-29",2023-01-31 00:00:00.000,1.00
"4581864103-3",2022-12-09 00:00:00.000,0.00
"4581864103-3",2023-01-31 00:00:00.000,1.00
"4581864103-30",2022-12-09 00:00:00.000,0.00
"4581864103-30",2023-01-31 00:00:00.000,1.00
"4581864103-31",2022-12-09 00:00:00.000,0.00
"4581864103-31",2023-01-31 00:00:00.000,1.00
"4581864103-32",2022-12-09 00:00:00.000,0.00
"4581864103-32",2023-01-31 00:00:00.000,1.00
"4581864103-33",2022-12-09 00:00:00.000,0.00
"4581864103-33",2023-01-31 00:00:00.000,1.00
"4581864103-34",2022-12-09 00:00:00.000,0.00
"4581864103-34",2023-01-31 00:00:00.000,1.00
"4581864103-35",2022-12-09 00:00:00.000,0.00
"4581864103-35",2023-01-31 00:00:00.000,1.00
"4581864103-36",2022-12-09 00:00:00.000,0.00
"4581864103-36",2023-01-31 00:00:00.000,1.00
"4581864103-37",2022-12-09 00:00:00.000,0.00
"4581864103-37",2023-01-31 00:00:00.000,1.00
"4581864103-38",2022-12-09 00:00:00.000,0.00
"4581864103-38",2023-01-31 00:00:00.000,1.00
"4581864103-39",2022-12-09 00:00:00.000,0.00
"4581864103-39",2023-01-31 00:00:00.000,1.00
"4581864103-4",2022-12-09 00:00:00.000,0.00
"4581864103-4",2023-01-31 00:00:00.000,1.00
"4581864103-40",2022-12-09 00:00:00.000,0.00
"4581864103-40",2023-01-31 00:00:00.000,1.00
"4581864103-5",2022-12-09 00:00:00.000,0.00
"4581864103-5",2023-01-31 00:00:00.000,1.00
"4581864103-6",2022-12-09 00:00:00.000,0.00
"4581864103-6",2023-01-31 00:00:00.000,1.00
"4581864103-7",2022-12-09 00:00:00.000,0.00
"4581864103-7",2023-01-31 00:00:00.000,1.00
"4581864103-8",2022-12-09 00:00:00.000,0.00
"4581864103-8",2023-01-31 00:00:00.000,1.00
"4581864103-9",2022-12-09 00:00:00.000,0.00
"4581864103-9",2023-01-31 00:00:00.000,1.00
"4581864106-1",2022-12-22 00:00:00.000,0.00
"4581864106-1",2023-01-04 00:00:00.000,4.00
"4581864111-1",2023-08-10 00:00:00.000,0.00
"4581864111-1",2023-08-23 00:00:00.000,2.00
"4581864111-2",2023-01-03 00:00:00.000,0.00
"4581864111-2",2023-01-10 00:00:00.000,1.00
"4581864111-3",2023-05-26 00:00:00.000,0.00
"4581864111-3",2023-06-02 00:00:00.000,10.00
"4581864111-4",2023-06-03 00:00:00.000,0.00
"4581864111-4",2023-07-25 00:00:00.000,28.00
"4581864122-1",2022-12-09 00:00:00.000,1.00
"4581864124-1",2023-01-09 00:00:00.000,0.00
"4581864124-1",2023-01-10 00:00:00.000,1.00
"4581864124-2",2023-01-09 00:00:00.000,0.00
"4581864124-2",2023-01-10 00:00:00.000,4.00
"4581864124-3",2023-01-09 00:00:00.000,0.00
"4581864124-3",2023-01-10 00:00:00.000,4.00
"4581864124-4",2023-01-09 00:00:00.000,0.00
"4581864124-4",2023-01-10 00:00:00.000,1.00
"4581864126-10",2022-12-23 00:00:00.000,0.00
"4581864126-10",2023-01-31 00:00:00.000,1.00
"4581864126-11",2022-12-23 00:00:00.000,0.00
"4581864126-11",2023-01-31 00:00:00.000,1.00
"4581864126-12",2022-12-23 00:00:00.000,0.00
"4581864126-12",2023-01-31 00:00:00.000,1.00
"4581864126-14",2022-12-23 00:00:00.000,0.00
"4581864126-14",2023-01-31 00:00:00.000,1.00
"4581864126-15",2022-12-23 00:00:00.000,0.00
"4581864126-15",2023-01-31 00:00:00.000,1.00
"4581864126-16",2022-12-23 00:00:00.000,0.00
"4581864126-16",2023-01-31 00:00:00.000,1.00
"4581864126-17",2022-12-23 00:00:00.000,0.00
"4581864126-17",2023-01-31 00:00:00.000,1.00
"4581864126-18",2022-12-23 00:00:00.000,0.00
"4581864126-18",2023-01-31 00:00:00.000,1.00
"4581864126-19",2022-12-23 00:00:00.000,0.00
"4581864126-19",2023-01-31 00:00:00.000,1.00
"4581864126-20",2022-12-23 00:00:00.000,0.00
"4581864126-20",2023-01-31 00:00:00.000,1.00
"4581864126-21",2022-12-23 00:00:00.000,0.00
"4581864126-21",2023-01-31 00:00:00.000,1.00
"4581864126-22",2022-12-23 00:00:00.000,0.00
"4581864126-22",2023-01-31 00:00:00.000,1.00
"4581864126-23",2022-12-23 00:00:00.000,0.00
"4581864126-23",2023-01-31 00:00:00.000,1.00
"4581864126-24",2022-12-23 00:00:00.000,0.00
"4581864126-24",2023-01-31 00:00:00.000,1.00
"4581864126-25",2022-12-23 00:00:00.000,0.00
"4581864126-25",2023-01-31 00:00:00.000,1.00
"4581864126-26",2022-12-23 00:00:00.000,0.00
"4581864126-26",2023-01-31 00:00:00.000,1.00
"4581864126-27",2022-12-23 00:00:00.000,0.00
"4581864126-27",2023-01-31 00:00:00.000,1.00
"4581864126-28",2022-12-23 00:00:00.000,0.00
"4581864126-28",2023-01-31 00:00:00.000,1.00
"4581864126-29",2022-12-23 00:00:00.000,0.00
