po_line_id,gr_posting_date,gr_effective_quantity,gr_amount_usd
4793283999-1,2024-09-15,12.0,90.73
4793283999-2,2024-09-15,1.0,39.63
4793284036-1,2024-12-29,2.0,245.13
4793284050-1,2024-09-12,1.0,14.22
4793284148-1,2024-10-10,2.0,37.73
4793284148-2,2024-10-10,4.0,93.65
4793284424-1,2024-09-19,6.0,634.03
4793284424-10001,2024-09-19,1.0,40.76
4793284430-1,2024-09-04,1242.81,1242.81
4793284430-2,2024-09-04,37.28,37.28
4793284430-3,2024-09-04,225.9,225.9
4793284458-1,2024-09-04,1347.04,1347.04
4793284458-2,2024-09-04,40.41,40.41
4793284479-1,2025-08-19,54.63,35.75
4793284479-2,2025-08-19,1.64,1.07
4793284526-1,2024-09-04,1347.81,1347.81
4793284526-2,2024-09-04,40.43,40.43
4793284575-1,2024-09-03,122.73,83.37
4793284575-2,2024-09-03,3.68,2.5
4793284656-1,2024-09-17,5.0,1207.16
4793284686-1,2024-09-04,1307.01,1307.01
4793284686-2,2024-09-04,39.21,39.21
4793284697-1,2024-11-05,1.0,2629.84
4793284697-1,2024-11-28,-1.0,-2629.84
4793284697-1,2024-12-15,1.0,2594.03
4793284822-1,2024-11-30,6.0,122.48
4793284822-2,2024-11-30,18.0,367.45
4793284822-3,2024-11-30,18.0,367.45
4793284822-4,2024-09-17,25.0,49.25
4793284822-5,2024-09-17,25.0,49.93
4793284822-6,2024-11-30,25.0,88.75
4793284852-10001,2024-09-03,1.0,112.09
4793284870-1,2024-10-04,2.0,0.0
4793284870-2,2024-10-04,2.0,0.0
4793284870-3,2024-10-04,4.0,0.0
4793285269-10001,2024-09-12,1.0,1368.88
4793287884-1,2024-09-24,5.0,43.03
4793287885-1,2024-09-24,10.0,106.38
4793288047-1,2024-09-24,10.0,491.1
4793288075-1,2024-09-11,144.4,3198.95
4793288075-1,2024-09-30,76.0,1683.66
4793288075-1,2024-10-24,53.2,1191.51
4793288075-1,2024-11-25,53.2,1140.59
4793288075-1,2025-01-15,91.2,1847.21
4793288075-1,2025-01-29,53.2,1077.54
4793288075-1,2025-02-23,106.6,2159.14
4793288075-1,2025-03-24,152.0,3133.19
4793288075-1,2025-04-21,170.0,3504.23
4793288075-1,2025-06-09,-276.6,-5770.89
4793288075-2,2024-09-30,38.0,841.83
4793288075-2,2025-01-15,38.0,769.67
4793288075-6,2024-10-24,7.6,170.21
4793288075-6,2025-01-15,15.2,307.86
4793288075-6,2025-01-29,7.6,153.93
4793288075-6,2025-06-09,22.8,475.69
4793288075-6,2025-06-13,7.6,158.56
4793288075-7,2024-09-11,4.38,97.03
4793288075-7,2024-10-24,13.16,294.74
4793288075-7,2024-11-25,7.3,156.5
4793288075-7,2025-02-23,16.08,325.69
4793288075-7,2025-06-09,-16.08,-335.48
4793288075-8,2024-09-11,3.22,71.33
4793288075-8,2024-10-24,2.04,45.68
4793288075-8,2024-11-25,91.5,1961.73
4793288075-8,2025-01-15,7.6,153.93
4793288075-8,2025-01-29,15.2,307.86
4793288075-8,2025-02-23,14.32,290.04
4793288144-10001,2024-09-05,1.0,308.31
4793288149-10001,2024-11-21,1.0,74.59
4793288267-1,2024-11-14,7.0,483.23
4793288267-10001,2024-11-14,1.0,1610.78
4793288267-3,2024-11-14,4.0,788.95
4793288269-10001,2024-09-10,1.0,305.7
4793288464-10001,2024-09-10,1.0,156.25
4793288531-1,2024-09-05,1.0,1036.0
4793288531-10001,2024-09-05,1.0,733.69
4793288531-10002,2024-09-05,1.0,448.36
4793288531-10003,2024-09-05,1.0,22.01
4793289241-1,2024-09-04,370.55,370.55
4793289241-2,2024-09-04,11.12,11.12
4793289298-1,2024-09-05,1.0,346.46
4793289432-1,2024-09-09,2.0,97.83
4793289668-1,2024-10-17,12.0,591.92
4793289961-1,2024-12-11,1.0,0.0
4793289961-2,2024-12-11,1.0,0.0
4793290419-10001,2024-09-10,1.0,142.66
4793292290-1,2024-09-24,1.0,42.69
4793292307-1,2024-09-24,1.0,247.11
4793292326-10001,2024-09-30,1.0,1050.0
4793292326-10002,2024-09-30,1.0,2400.0
4793292326-10003,2024-10-30,1.0,2480.0
4793292326-10004,2024-11-26,1.0,2400.0
4793292326-10005,2024-12-31,1.0,2480.0
4793292326-10006,2025-03-27,1.0,2480.0
4793292326-10007,2025-03-27,1.0,2240.0
4793292326-10008,2025-03-27,1.0,2480.0
4793292326-10009,2025-04-30,1.0,2400.0
4793292326-3,2024-09-30,1.0,510.0
4793292326-4,2024-09-30,1.0,40.0
4793292326-5,2024-09-30,1.0,3200.0
4793292327-10001,2024-09-30,1.0,5100.0
4793292327-10002,2024-09-30,1.0,10800.0
4793292327-10003,2024-10-30,1.0,11160.0
4793292327-10004,2024-11-26,1.0,10800.0
4793292327-10005,2024-12-31,1.0,11160.0
4793292327-3,2024-09-30,1.0,1650.0
4793292327-4,2024-09-30,1.0,12450.0
4793292327-5,2024-09-30,1.0,3100.0
4793292327-6,2024-09-30,1.0,3500.0
4793292327-7,2024-09-30,1.0,1728.0
4793292328-10001,2024-09-30,1.0,1200.0
4793292328-10002,2024-09-30,1.0,2550.0
4793292328-10003,2024-09-30,1.0,550.0
4793292328-10004,2024-09-30,1.0,2300.0
4793292328-10005,2024-10-30,1.0,2635.0
4793292328-10006,2024-11-26,1.0,2550.0
4793292328-10007,2024-12-31,1.0,2635.0
4793292328-10008,2025-01-31,1.0,2635.0
4793292328-10009,2025-09-08,1.0,2380.0
4793292328-10010,2025-09-08,1.0,1445.0
4793292381-1,2024-12-03,1.0,1385.34
4793292402-1,2024-09-20,1.0,7660.32
4793292402-10001,2024-09-20,1.0,220.78
4793292490-1,2024-09-05,1.0,461.95
4793292503-10001,2024-09-09,1.0,258.15
4793292503-10002,2024-09-09,1.0,44.15
4793292811-10001,2024-09-11,1.0,2981.65
4793292811-10002,2024-09-11,1.0,3081.04
4793292811-10003,2024-09-11,1.0,3081.04
4793292811-10004,2024-10-29,1.0,3255.49
4793292811-10005,2024-10-29,1.0,3364.01
4793293378-10001,2024-12-30,1.0,2568.09
4793293378-10002,2024-12-30,1.0,84.3
4793293378-10003,2024-12-30,1.0,2653.69
4793295635-10001,2024-09-10,1.0,305.7
4793296438-1,2024-10-02,2.0,5.19
4793296438-2,2024-10-02,2.0,27.85
4793296438-3,2024-10-02,3.0,65.52
4793296438-4,2024-10-02,10.0,118.39
4793296439-1,2024-10-02,2.0,32.21
4793296548-1,2024-09-17,1650.0,1120.92
4793296548-2,2024-09-17,7035.35,4779.44
4793296548-3,2024-09-17,80.81,54.89
4793296621-1,2024-09-06,5.0,183.89
4793296707-1,2024-09-17,554.87,376.94
4793296707-2,2024-09-17,188.01,127.72
4793296707-3,2024-09-17,140.24,95.27
4793296709-1,2024-09-10,2.0,173.47
4793296709-2,2024-09-10,1.0,8.67
4793296858-10001,2024-09-24,1.0,2996.33
4793296858-10002,2024-09-24,1.0,426.76
4793296858-10003,2024-09-24,1.0,476.1
4793296858-10004,2024-09-24,1.0,277.79
4793297053-10001,2024-09-20,1.0,481.11
4793297053-10002,2024-09-20,1.0,284.48
4793297053-10003,2024-09-20,1.0,38.49
4793297117-10001,2024-09-06,1.0,678.66
4793297117-10002,2024-09-06,1.0,36.61
4793297117-2,2024-09-06,1.0,30.63
4793297124-10001,2024-09-06,1.0,678.66
4793297124-10002,2024-09-06,1.0,36.61
4793297124-2,2024-09-06,1.0,30.63
4793297126-10001,2024-09-06,1.0,678.66
4793297126-10002,2024-09-06,1.0,36.61
4793297126-2,2024-09-06,1.0,30.63
4793297174-1,2025-01-24,1.0,88.19
4793297184-1,2024-09-17,1.0,36.71
4793297184-2,2024-09-15,1.0,6.94
4793297185-1,2024-09-15,2.0,51.38
4793297185-2,2024-09-15,1.0,4.21
4793297189-1,2024-09-30,1.0,2517.69
4793297189-10001,2024-09-30,1.0,244.56
4793297189-3,2024-09-30,1.0,112.09
4793297189-4,2024-09-30,1.0,7.33
4793297332-1,2024-09-12,1.0,220.78
4793297332-10001,2024-09-12,1.0,3864.13
4793297388-10001,2024-10-04,1.0,168.46
4793297388-10002,2024-10-04,1.0,740.25
4793297388-2,2024-10-04,1.0,775.3
4793297652-1,2024-11-25,4.0,102372.67
4793297652-10001,2024-11-25,1.0,368.17
4793297652-10002,2024-11-25,1.0,433.92
4793297910-10001,2024-09-20,1.0,4046.95
4793297910-10001,2024-09-23,-1.0,-4046.95
4793297910-10001,2024-09-25,1.0,4044.29
4793298535-1,2025-08-19,1.0,21.59
4793298618-1,2025-01-24,1.0,149.06
4793298618-2,2025-01-24,1.0,149.06
4793300759-1,2024-09-16,14.0,2143.27
4793300759-1,2024-10-17,6.0,928.64
4793300759-10,2024-09-16,2.0,306.18
4793300759-10,2024-10-17,18.0,2785.92
4793300759-11,2024-09-16,7.0,1071.63
4793300759-11,2024-10-17,3.0,464.32
4793300759-12,2024-09-16,2.0,306.18
4793300759-12,2024-10-17,8.0,1238.18
4793300759-13,2024-09-16,3.0,459.27
4793300759-13,2024-10-17,7.0,1083.41
4793300759-14,2024-09-16,10.0,1530.91
4793300759-15,2024-10-17,10.0,1547.73
4793300759-16,2024-09-16,10.0,1530.91
4793300759-17,2024-09-16,10.0,1530.91
4793300759-18,2024-09-16,20.0,3061.82
4793300759-19,2024-09-16,11.0,1684.0
4793300759-19,2024-10-17,9.0,1392.96
4793300759-2,2024-09-16,20.0,3061.82
4793300759-20,2024-09-16,10.0,1530.91
4793300759-20,2024-10-17,10.0,1547.73
4793300759-21,2024-09-16,8.0,1224.72
4793300759-21,2024-10-17,12.0,1857.27
4793300759-22,2024-09-16,20.0,3061.82
4793300759-3,2024-09-16,20.0,3061.82
4793300759-4,2024-09-16,6.0,918.54
4793300759-4,2024-10-17,14.0,2166.82
4793300759-5,2024-09-16,20.0,3061.82
4793300759-6,2024-09-16,12.0,1837.09
4793300759-6,2024-10-17,8.0,1238.18
4793300759-7,2024-09-16,20.0,3061.82
4793300759-8,2024-09-16,5.0,765.45
4793300759-8,2024-10-17,15.0,2321.59
4793300759-9,2024-09-16,20.0,3061.82
4793301480-1,2024-09-16,2.0,357.83
4793301512-10001,2024-09-10,1.0,433.69
4793301512-10002,2024-09-10,1.0,520.1
4793301587-10001,2024-09-09,1.0,470.25
4793301587-10002,2024-09-09,1.0,12.5
4793301649-1,2025-01-27,2.0,272.67
4793301671-1,2024-11-28,200.0,933.59
4793301671-10001,2024-11-28,1.0,12623.27
4793301675-1,2024-10-07,2.0,363.22
4793301704-1,2024-09-25,1.0,9.54
4793301704-2,2024-09-25,6.0,53.23
4793301704-3,2024-09-13,100.0,23.09
4793301704-4,2024-09-13,1.0,3.27
4793301704-5,2024-09-13,2.0,19.57
4793301704-5,2024-09-25,4.0,39.15
4793301735-10001,2024-09-26,1.0,407.6
4793301756-1,2024-12-05,2.0,68.02
4793301756-10,2024-12-05,4.0,22.12
4793301756-11,2024-12-05,10.0,9.66
4793301756-12,2024-12-05,12.0,37.74
4793301756-13,2024-12-05,12.0,47.85
4793301756-14,2024-12-05,6.0,32.68
4793301756-15,2024-12-05,1.0,38.86
4793301756-16,2024-12-05,1.0,36.55
4793301756-17,2024-12-05,1.0,33.48
4793301756-18,2024-12-05,1.0,28.26
4793301756-19,2024-12-05,1.0,42.81
4793301756-2,2024-12-05,12.0,2.49
4793301756-20,2024-12-05,3.0,34.45
4793301756-21,2024-12-05,1.0,2.04
4793301756-22,2024-12-05,4.0,3.32
4793301756-23,2024-12-05,1.0,9.37
4793301756-24,2024-12-05,10.0,171.66
4793301756-25,2024-12-05,5.0,83.39
4793301756-26,2024-12-05,10.0,21.2
4793301756-3,2024-12-05,1.0,39.76
4793301756-4,2024-12-05,1.0,43.07
4793301756-5,2024-12-05,1.0,48.41
4793301756-6,2024-12-05,1.0,42.69
4793301756-7,2024-12-05,2.0,5.18
4793301756-8,2024-12-05,2.0,72.68
4793301756-9,2024-12-05,2.0,147.0
4793301757-1,2025-03-18,2.0,9.19
4793301863-1,2024-10-02,3.0,6.55
4793301863-2,2024-10-02,10.0,60.71
4793301863-3,2024-10-02,20.0,32.14
4793301863-4,2024-10-02,100.0,39.83
4793301863-5,2024-10-02,100.0,43.26
4793301863-6,2024-09-17,2.0,7.63
4793301863-6,2024-10-02,3.0,11.57
4793301863-7,2024-10-02,10.0,27.47
4793301863-8,2024-10-02,1.0,28.07
4793301864-1,2024-09-17,3.0,132.2
4793302009-10001,2024-11-28,1.0,16339.64
4793302172-1,2024-10-25,1.0,1288.2
4793302172-1,2024-10-28,-1.0,-1288.2
4793302172-1,2024-11-12,1.0,1288.2
4793302172-1,2024-11-25,-1.0,-1288.2
4793302172-1,2024-12-04,1.0,1288.2
4793302172-1,2024-12-27,-1.0,-1288.2
4793302172-1,2025-04-14,1.0,1288.2
4793302172-2,2024-10-25,1.0,4080.25
4793302172-2,2024-10-28,-1.0,-4080.25
4793302172-2,2024-11-12,1.0,4080.25
4793302172-2,2024-11-25,-1.0,-4080.25
4793302172-2,2024-12-04,1.0,4080.25
4793302172-2,2024-12-27,-1.0,-4080.25
4793302172-2,2025-04-14,1.0,4080.25
4793302375-1,2024-10-25,5.0,39.97
4793302466-10001,2024-12-09,1.0,4700.68
4793302694-1,2024-09-25,100.0,96.46
4793302694-2,2024-09-25,2.0,76.14
4793302694-3,2024-09-13,2.0,76.14
4793302694-4,2024-09-25,2.0,76.14
4793302695-1,2024-09-18,10.0,177.24
4793302825-10001,2024-10-16,1.0,2617.78
4793302825-10001,2024-12-16,-1.0,-2471.78
4793302825-10001,2025-01-02,1.0,1936.95
4793302825-10002,2024-10-04,1.0,1174.45
4793302825-10002,2024-12-16,-1.0,-1108.94
4793302825-10002,2025-01-02,1.0,1062.11
4793302825-10003,2024-10-04,1.0,1174.45
4793302825-10003,2024-12-16,-1.0,-1108.94
4793302825-10003,2025-01-02,1.0,1062.11
4793302825-10004,2024-10-04,1.0,1174.45
4793302825-10004,2024-12-16,-1.0,-1108.94
4793302825-10004,2025-01-02,1.0,1062.11
4793302825-10005,2024-10-04,1.0,618.13
4793302825-10005,2024-12-16,-1.0,-583.65
4793302825-10005,2025-01-02,1.0,559.0
4793302825-10006,2024-10-04,1.0,148.35
4793302825-10006,2024-12-16,-1.0,-140.07
4793302825-10006,2025-01-02,1.0,134.16
4793302825-10007,2024-10-04,1.0,1030.21
4793302825-10007,2024-12-16,-1.0,-972.76
4793302825-10007,2025-01-02,1.0,931.67
4793302825-10008,2024-10-04,1.0,44.64
4793302825-10008,2024-12-16,-1.0,-42.15
4793302825-10008,2025-01-02,1.0,40.37
4793302825-10009,2024-10-04,1.0,2586.53
4793302825-10009,2024-12-16,-1.0,-2442.28
4793302825-10009,2025-01-02,2.0,2809.92
4793302953-1,2024-09-25,2.0,275.04
4793302953-2,2024-09-25,2.0,379.04
4793302953-3,2024-09-25,2.0,649.42
4793305200-1,2024-11-06,15.0,4968.15
4793305200-1,2024-11-25,-15.0,-4968.15
4793305200-1,2024-12-04,15.0,4968.15
4793305200-2,2025-01-24,15.0,3082.8
4793305200-3,2024-11-06,5.0,1503.1
4793305200-3,2024-11-25,-5.0,-1503.1
4793305200-3,2024-12-04,5.0,1503.1
4793305200-4,2024-11-06,100.0,3429.0
4793305200-4,2024-11-25,-100.0,-3429.0
4793305200-4,2024-12-04,100.0,3429.0
4793305753-1,2024-09-16,420.81,286.15
4793305753-1,2024-10-24,-420.81,-286.15
4793305753-1,2025-02-23,420.81,261.37
4793305757-1,2024-09-25,10.0,368.13
4793305757-2,2024-09-25,2.0,41.15
4793305767-1,2024-09-16,2506.67,2506.67
4793305767-2,2024-09-16,75.2,75.2
4793305998-1,2024-12-02,2.0,600.0
4793305998-10001,2024-12-02,1.0,7350.0
4793306287-1,2025-03-15,1.0,1035.0
4793306287-2,2025-03-15,1.0,1035.0
4793306350-1,2024-09-30,1.0,244.77
4793306350-2,2024-09-30,1.0,373.64
4793306581-10001,2024-09-11,1.0,1599.18
4793306581-10002,2024-09-11,1.0,43.3
4793306875-1,2024-09-24,20.0,349.18
4793306875-2,2024-09-24,1.0,15.28
4793307348-1,2024-12-05,5.0,2558.36
4793307447-1,2024-09-12,12.0,351.76
4793307447-2,2024-09-12,1.0,15.28
4793307718-10001,2024-10-02,1.0,2279.67
4793307781-1,2024-09-17,2.0,67.25
4793307781-2,2024-09-17,1.0,36.95
4793307781-3,2024-09-17,2.0,52.98
4793307781-4,2024-09-17,2.0,210.84
4793307781-5,2024-09-17,1.0,22.07
4793308369-1,2025-04-09,1.0,99.0
4793308369-2,2025-04-09,2.0,198.0
4793308702-10001,2024-09-10,1.0,305.7
4793309296-1,2024-09-17,1.0,166.2
4793309296-2,2024-09-17,1.0,482.81
4793310044-1,2024-09-17,1.0,96.56
4793310044-2,2024-09-17,2.0,12.9
4793310147-10001,2024-09-11,1.0,14.94
4793310147-10002,2024-09-11,1.0,312.5
4793310147-10003,2024-09-11,1.0,6.79
4793310147-10004,2024-09-11,1.0,61.14
4793310167-10001,2024-09-11,1.0,7.98
4793310167-10002,2024-09-11,1.0,1250.0
4793310167-10003,2024-09-11,1.0,122.28
4793310175-1,2024-09-24,1.0,171.08
4793310177-10001,2025-02-18,1.0,2781.61
4793310177-10002,2025-06-17,1.0,1571.33
4793310382-1,2025-02-24,1.0,1155.9
4793310429-1,2024-10-15,1.0,51.05
4793310429-2,2024-09-18,1.0,212.22
4793310585-1,2024-09-26,1.0,140.37
4793310585-2,2024-09-26,1.0,23.07
4793310590-1,2024-09-13,5.0,43.2
4793310590-2,2024-10-07,20.0,301.92
4793310590-3,2024-09-13,5.0,30.6
4793310590-4,2024-09-13,2.0,13.35
4793310681-1,2024-11-29,2.0,1110.16
4793310681-3,2024-11-29,5.0,73.04
4793310681-5,2024-11-29,4.0,408.02
4793310681-7,2024-11-29,30.0,2631.16
4793310726-1,2024-11-29,2.0,38937.59
4793310726-2,2024-11-29,2.0,54889.12
4793310726-3,2024-11-29,1.0,1972.38
4793310768-1,2024-09-26,1.0,64.15
4793310774-10001,2024-11-29,2.0,19869.22
4793310774-10001,2025-03-21,1.0,7248.35
4793310774-10001,2025-05-27,4.0,6663.31
4793310774-10001,2025-06-05,-5.0,-13999.77
4793310774-10001,2025-06-22,1.0,14147.79
4793310813-10001,2024-09-11,1.0,305.7
4793310841-1,2024-10-07,31.0,85.16
4793310841-2,2024-10-07,31.0,149.03
4793310841-3,2024-10-07,31.0,85.16
4793310841-4,2024-10-07,31.0,149.03
4793310841-5,2024-10-07,31.0,149.03
4793310841-6,2024-10-07,31.0,149.03
4793310841-7,2024-10-07,31.0,149.03
4793310841-8,2024-10-07,31.0,149.03
4793310861-1,2024-11-28,30.0,78.89
4793310861-2,2024-11-28,30.0,138.06
4793310861-3,2024-11-28,30.0,78.89
4793310861-4,2024-11-28,30.0,138.06
4793310861-5,2024-11-28,30.0,138.06
4793310861-6,2024-11-28,30.0,138.06
4793310861-7,2024-11-28,30.0,138.06
4793310861-8,2024-11-28,30.0,138.06
4793310887-10001,2024-09-19,1.0,258.15
4793310887-10002,2024-09-19,1.0,40.76
4793310948-1,2025-05-15,2.0,67.11
4793310948-2,2025-05-15,10.0,12.53
4793310948-3,2025-05-15,1.0,9.14
4793310948-4,2025-05-15,1.0,155.47
4793310949-1,2025-05-15,5.0,34.03
4793311120-10001,2024-12-12,1.0,11700.0
4793311179-10001,2024-09-19,1.0,509.51
4793311179-10002,2024-09-19,1.0,33.96
4793311415-10001,2024-09-16,1.0,1668.47
4793311431-10001,2024-09-26,1.0,1545.51
4793311431-10002,2024-09-26,1.0,33.96
4793311467-1,2024-11-30,3.0,1048.56
4793311467-2,2024-11-30,2.0,52.05
4793311467-3,2024-11-30,2.0,27.37
4793311467-4,2024-11-30,2.0,29.71
4793311467-5,2024-11-30,5.0,355.45
4793311520-1,2024-10-08,8.0,75.38
4793311520-2,2024-10-08,12.0,274.61
4793311520-3,2024-10-08,1.0,15.45
4793311601-10001,2024-12-27,1.0,7224.0
4793311670-10001,2024-12-27,1.0,1050.81
4793311717-10001,2024-12-27,1.0,3152.43
4793311739-10001,2024-09-11,1.0,183.55
4793311922-10001,2024-09-30,1.0,3396.73
4793311922-10001,2024-12-31,-1.0,-3242.54
4793311922-10001,2025-01-02,1.0,3105.59
4793311922-2,2024-09-30,15.0,15285.32
4793311922-2,2024-12-31,-15.0,-14591.43
4793311922-2,2025-01-02,15.0,13975.15
4793311922-4,2024-09-30,1.0,74.72
4793311922-4,2024-10-08,14.0,1057.69
4793311922-4,2024-12-31,-15.0,-1070.03
4793311922-4,2025-01-02,15.0,1024.84
4793311922-5,2024-09-30,1.0,122.28
4793311922-5,2024-12-31,-1.0,-116.73
4793311922-5,2025-01-02,1.0,111.8
4793311923-10001,2024-09-26,1.0,9000.0
4793311923-10002,2024-09-26,1.0,500.0
4793311925-1,2024-10-30,8.0,3520.0
4793311928-10001,2025-01-29,1.0,58752.07
4793311928-10001,2025-05-21,-1.0,-60194.3
4793311928-10001,2025-05-26,1.0,61627.5
4793311928-10004,2025-01-29,1.0,19066.83
4793311928-10005,2025-01-29,1.0,4213.77
4793311928-10006,2025-01-29,1.0,2934.39
4793311990-1,2024-10-22,2.0,992.0
4793311990-2,2024-10-28,12.0,3661.44
4793311990-3,2024-10-28,2.0,1169.32
4793311990-4,2024-10-22,10.0,1298.2
4793311990-5,2024-10-28,6.0,190.02
4793313357-10001,2024-10-02,1.0,1834.61
4793313750-1,2025-04-30,2.0,2662.45
4793313750-2,2025-04-30,6.0,4721.87
4793314229-1,2024-09-17,1.0,141.3
4793314246-1,2024-09-24,3.0,264.59
4793314246-2,2024-09-24,6.0,611.08
4793314246-3,2024-09-24,1.0,339.05
4793314246-4,2024-09-17,2.0,148.85
4793314256-1,2024-09-17,26.0,467.54
4793314286-1,2024-09-17,26.0,467.54
4793314291-1,2024-10-14,2.0,499.65
4793314325-1,2024-09-17,100.0,101.22
4793314325-2,2024-09-17,10.0,183.96
4793314326-1,2024-09-17,6.0,148.41
4793314326-2,2024-10-02,1.0,49.36
4793314327-10001,2024-12-02,1.0,126.45
4793314410-1,2024-09-17,26.0,467.54
4793314533-10001,2024-09-11,1.0,1471.46
4793314607-10001,2024-09-12,1.0,183.55
4793314625-10001,2025-03-17,1.0,1008.21
4793314625-10002,2025-03-17,1.0,91.65
4793314625-10003,2025-03-17,1.0,146.64
4793314625-10004,2025-03-17,1.0,173.83
4793314625-10005,2025-04-30,1.0,173.83
4793314625-10006,2025-04-30,1.0,91.65
4793314625-10007,2025-04-30,1.0,592.74
4793314753-10001,2024-12-02,1.0,758.75
4793314844-1,2024-12-02,1.0,32.8
4793314844-10001,2024-12-02,1.0,518.64
4793314844-2,2024-12-02,1.0,90.62
4793314844-3,2024-12-02,1.0,281.1
4793315027-1,2024-09-26,2.0,1257.2
4793315027-10,2024-09-26,2.0,1454.07
4793315027-10001,2024-09-26,1.0,652.17
4793315027-2,2024-09-26,2.0,896.22
4793315027-3,2024-09-26,2.0,1270.89
4793315027-4,2024-09-26,2.0,3042.93
4793315027-5,2024-09-26,2.0,2542.52
4793315027-6,2024-09-26,2.0,530.35
4793315027-7,2024-09-26,2.0,570.46
4793315027-8,2024-09-26,2.0,461.49
4793315027-9,2024-09-26,2.0,974.42
4793315059-10001,2024-09-16,1.0,678.66
4793315059-10002,2024-09-16,1.0,36.61
4793315059-10003,2024-09-16,1.0,7.47
4793315059-2,2024-09-16,1.0,61.14
4793315076-1,2024-09-30,30.0,1925.95
4793315112-1,2024-09-30,30.0,1324.72
4793315112-2,2024-09-30,30.0,1324.72
4793315112-3,2024-09-30,30.0,1324.72
4793315582-1,2024-09-16,2.0,3.89
4793315582-2,2024-09-16,2.0,20.62
4793315583-1,2024-10-07,2.0,40.7
4793315583-2,2024-10-07,1.0,7.12
4793315583-3,2024-10-07,4.0,30.71
4793315583-4,2024-10-07,2.0,51.64
4793315583-5,2024-10-07,4.0,12.47
4793315583-6,2024-10-07,2.0,29.05
4793315583-7,2024-10-07,8.0,20.93
4793315583-8,2024-10-07,2.0,44.98
4793315583-9,2024-10-07,2.0,12.71
4793317344-1,2024-09-17,12.0,351.76
4793317344-2,2024-09-17,1.0,15.28
4793318350-1,2024-09-24,1.0,24.54
4793318351-1,2024-10-15,2.0,158.0
4793318351-2,2024-09-24,4.0,87.52
4793318446-1,2024-11-08,2.0,40.65
4793318498-10001,2024-09-30,1.0,360.83
4793318498-10002,2024-09-30,1.0,213.36
4793318498-10003,2024-09-30,1.0,28.86
4793318518-10001,2024-12-11,1.0,1264.59
4793318527-10001,2025-01-16,1.0,593.16
4793318661-1,2024-10-07,2.0,234.58
4793318661-2,2024-10-07,2.0,234.58
4793318715-1,2024-12-15,1.0,15564.2
4793318864-10001,2024-09-27,1.0,427.98
4793318864-10002,2024-09-27,1.0,913.04
4793318864-10003,2024-09-27,1.0,9242.4
4793319085-1,2025-01-24,1.0,80.04
4793319085-2,2025-01-24,1.0,55.62
4793319085-3,2025-01-24,1.0,6.77
4793319085-4,2025-01-24,1.0,152.17
4793319168-1,2024-09-25,10.0,360.32
4793319168-2,2024-09-19,4.0,48.91
4793319169-1,2024-09-25,12.0,58.61
4793319230-1,2024-09-25,10.0,70.17
4793319463-1,2024-10-08,2.0,783.11
4793321295-1,2024-10-19,5.0,3710.02
4793321957-1,2024-10-09,3.0,70.54
4793321958-1,2024-10-09,1.0,119.08
4793321958-2,2024-10-19,1.0,101.36
4793321958-3,2024-10-14,3.0,24.0
4793321958-4,2024-10-09,1.0,32.1
4793321958-5,2024-10-09,5.0,6.86
4793321958-6,2024-10-09,5.0,2.78
4793321958-7,2024-10-14,5.0,2.78
4793321958-8,2024-10-16,5.0,5.52
4793321958-9,2024-10-16,5.0,5.52
4793321959-1,2024-10-16,3.0,54.66
4793321959-2,2024-10-14,3.0,50.48
4793323097-1,2024-11-28,10.0,427.35
4793323097-2,2024-11-28,10.0,427.35
4793323097-3,2024-11-28,10.0,230.11
4793323097-4,2024-11-28,10.0,427.35
4793323098-10001,2025-01-02,1.0,18.63
4793323102-1,2024-10-10,1.0,357.14
4793323102-10001,2024-10-10,1.0,68.68
4793323102-2,2024-10-10,1.0,264.42
4793323102-3,2024-10-10,1.0,264.42
4793323102-5,2024-10-10,1.0,264.42
4793323114-1,2025-03-18,1.0,79.35
4793323144-10001,2024-09-15,1.0,1009.51
4793323167-1,2024-09-16,943.77,943.77
4793323167-2,2024-09-16,28.31,28.31
4793323287-1,2024-09-16,322.13,218.83
4793323287-2,2024-09-16,9.66,6.56
4793323329-1,2024-09-19,3.0,6.58
4793323329-2,2024-09-19,1.0,36.33
4793323342-1,2024-10-08,1.0,789.83
4793323364-1,2024-09-20,1.0,24.04
4793323364-1,2025-01-08,1.0,21.98
4793323364-2,2024-09-20,1.0,27.71
4793323364-3,2024-09-20,2.0,44.49
4793323364-4,2024-09-20,2.0,66.3
4793323444-1,2024-10-07,20.0,1370.87
4793323449-10001,2024-09-30,1.0,772.7
4793323449-10002,2024-10-29,1.0,781.19
4793323449-10003,2024-11-27,1.0,747.81
4793323449-10004,2024-12-31,1.0,737.62
4793323449-10005,2025-01-31,1.0,706.47
4793323449-10006,2025-02-28,1.0,706.47
4793323449-10007,2025-03-26,1.0,718.97
4793323460-1,2024-09-23,2.0,61.14
4793323460-2,2024-09-23,1.0,51.37
4793323496-1,2024-10-03,2.0,57.03
4793323496-2,2024-10-03,1.0,30.14
4793323496-3,2024-10-03,1.0,11.57
4793323496-4,2024-10-03,1.0,30.14
4793323535-1,2024-10-31,1.0,3199.21
4793323631-10001,2024-10-10,1.0,1964.28
4793323639-1,2025-01-02,50.0,672.0
4793323655-10001,2024-09-16,1.0,1471.46
