po_line_id,invoice_posting_date,ir_effective_quantity,ir_amount_usd
4793652560-3,2025-01-23,31.0,1251.55
4793652739-1,2025-01-22,4.0,115.2
4793652739-2,2025-01-22,4.0,56.57
4793652739-3,2025-01-22,4.0,132.02
4793652739-4,2025-01-22,4.0,56.57
4793652908-1,2025-01-24,31.0,228.16
4793652908-2,2025-01-24,31.0,228.16
4793652977-2,2025-01-14,558.0,119.85
4793652977-3,2025-01-14,217.0,1495.85
4793653017-1,2025-01-14,31.0,6.73
4793653017-2,2025-01-14,62.0,15.01
4793653017-3,2025-01-14,31.0,7.5
4793653017-4,2025-01-14,31.0,7.5
4793653032-1,2025-01-14,155.0,37.91
4793653032-1,2025-01-16,-155.0,-37.91
4793653032-1,2025-05-29,155.0,39.05
4793653032-2,2025-01-14,124.0,30.32
4793653032-2,2025-01-16,-124.0,-30.32
4793653032-2,2025-05-29,124.0,30.94
4793653032-3,2025-01-14,93.0,199.45
4793653032-3,2025-01-16,-93.0,-199.45
4793653032-3,2025-05-29,922.0,205.45
4793653032-4,2025-01-14,62.0,590.93
4793653032-4,2025-01-16,-62.0,-590.93
4793653032-4,2025-05-29,62.0,608.89
4793653032-5,2025-01-14,7.0,1089.77
4793653343-1,2025-01-14,1.0,353.14
4793653364-1,2025-02-04,1.0,3085.71
4793653364-10001,2025-02-04,1.0,90.06
4793653697-1,2025-02-24,1.0,80.04
4793653697-2,2025-02-24,1.0,208.52
4793653697-3,2025-02-24,1.0,55.62
4793653697-4,2025-02-24,1.0,8.89
4793654170-1,2025-03-12,1.0,1321.32
4793654213-1,2024-12-30,30.0,6.61
4793654213-2,2024-12-30,30.0,7.39
4793654213-3,2024-12-30,30.0,8.36
4793654230-1,2024-12-30,31.0,7.63
4793654230-2,2024-12-30,31.0,8.64
4793654230-3,2024-12-30,31.0,8.64
4793654329-1,2025-01-02,1.0,2360.24
4793655834-1,2025-02-21,744.0,3234.78
4793655834-2,2025-02-21,744.0,1848.44
4793655849-1,2025-01-08,31.0,3947.2
4793655939-1,2025-03-04,31.0,666.24
4793655946-4,2025-01-31,8.0,324.07
4793655946-5,2025-01-31,1.0,40.5
4793655946-6,2025-01-31,2.0,81.01
4793655946-7,2025-01-31,4.0,262.93
4793655963-1,2025-03-03,31.0,3919.08
4793655966-1,2025-03-18,62.0,440.89
4793655969-1,2025-02-12,1.0,31878.0
4793655969-2,2025-02-12,1.0,5797.0
4793655969-3,2025-02-12,1.0,9999.0
4793655969-4,2025-02-12,1.0,27500.0
4793655980-1,2025-02-21,31.0,6739.13
4793655980-2,2025-02-21,31.0,4574.9
4793655980-3,2025-02-21,31.0,5776.39
4793655980-4,2025-02-21,31.0,3358.01
4793655982-1,2025-03-04,31.0,666.24
4793656006-1,2025-03-11,31.0,342.92
4793656006-10,2025-03-11,31.0,95.42
4793656006-11,2025-03-11,31.0,99.93
4793656006-12,2025-03-11,31.0,99.93
4793656006-13,2025-03-11,31.0,99.93
4793656006-14,2025-03-11,31.0,99.93
4793656006-15,2025-03-11,31.0,99.93
4793656006-16,2025-03-11,31.0,99.93
4793656006-17,2025-03-11,31.0,99.93
4793656006-18,2025-03-11,31.0,99.93
4793656006-19,2025-03-11,31.0,99.93
4793656006-2,2025-03-11,31.0,342.92
4793656006-20,2025-03-11,31.0,99.93
4793656006-21,2025-03-11,31.0,333.12
4793656006-22,2025-03-11,31.0,333.12
4793656006-23,2025-03-11,31.0,333.12
4793656006-24,2025-03-11,31.0,333.12
4793656006-25,2025-03-11,31.0,333.12
4793656006-26,2025-03-11,31.0,333.12
4793656006-27,2025-03-11,31.0,333.12
4793656006-28,2025-03-11,31.0,333.12
4793656006-29,2025-03-11,31.0,333.12
4793656006-3,2025-03-11,31.0,342.92
4793656006-30,2025-03-11,31.0,333.12
4793656006-31,2025-03-11,31.0,333.12
4793656006-32,2025-03-11,31.0,333.12
4793656006-33,2025-03-11,31.0,333.12
4793656006-34,2025-03-11,31.0,333.12
4793656006-35,2025-03-11,31.0,333.12
4793656006-36,2025-03-11,31.0,333.12
4793656006-37,2025-03-11,31.0,333.12
4793656006-38,2025-03-11,31.0,333.12
4793656006-39,2025-03-11,31.0,333.12
4793656006-4,2025-03-11,31.0,342.92
4793656006-40,2025-03-11,31.0,333.12
4793656006-41,2025-03-11,31.0,489.88
4793656006-42,2025-03-11,31.0,156.76
4793656006-43,2025-03-11,31.0,156.76
4793656006-5,2025-03-11,31.0,342.92
4793656006-6,2025-03-11,31.0,342.92
4793656006-7,2025-03-11,31.0,342.92
4793656006-8,2025-03-11,31.0,342.92
4793656006-9,2025-03-11,31.0,95.42
4793656007-1,2025-01-08,31.0,385.09
4793656007-10,2025-06-18,30.0,483.68
4793656007-11,2025-06-19,31.0,396.67
4793656007-12,2025-06-19,31.0,499.8
4793656007-13,2025-07-23,30.0,392.67
4793656007-14,2025-07-23,30.0,494.76
4793656007-15,2025-09-28,31.0,401.29
4793656007-16,2025-09-28,31.0,505.63
4793656007-17,2025-09-28,31.0,401.29
4793656007-18,2025-09-28,31.0,505.63
4793656007-2,2025-01-08,31.0,485.21
4793656007-3,2025-03-26,28.0,446.01
4793656007-4,2025-03-26,28.0,353.98
4793656007-5,2025-05-05,31.0,396.67
4793656007-6,2025-05-05,31.0,499.8
4793656007-7,2025-06-19,31.0,396.67
4793656007-8,2025-06-19,31.0,499.8
4793656007-9,2025-06-18,30.0,383.87
4793656235-1,2025-01-03,8.0,180.91
4793656235-1,2025-01-18,1.0,22.61
4793656235-2,2025-01-03,2.0,32.52
4793656235-2,2025-01-18,6.0,97.56
4793656235-3,2025-01-03,9.0,111.96
4793656345-1,2025-03-17,35.0,1288.49
4793656345-10001,2025-03-17,1.0,404.55
4793656345-2,2025-03-17,1.0,235.76
4793656345-3,2025-03-17,1.0,20.54
4793656953-1,2025-01-18,1.0,1768.11
4793656953-2,2025-01-18,6.0,53.06
4793656953-3,2025-01-18,4.0,27.0
4793656953-4,2025-01-18,1.0,72.18
4793656953-5,2025-01-18,5.0,87.32
4793656953-6,2025-01-18,6.0,97.71
4793656953-7,2025-01-18,1.0,156.5
4793656953-8,2025-01-18,20.0,207.08
4793656953-9,2025-01-18,1.0,119.25
4793656954-1,2025-01-03,1.0,50.71
4793658603-1,2025-01-02,2.0,12.24
4793658603-2,2025-01-02,3.0,36.07
4793658603-3,2025-01-02,3.0,65.59
4793658603-4,2025-01-02,2.0,25.14
4793658614-1,2025-01-16,2.0,114.78
4793658614-2,2025-01-16,2.0,86.36
4793658614-3,2025-01-16,12.0,119.4
4793658614-4,2025-01-16,2.0,338.88
4793658787-1,2025-01-18,1.0,117.52
4793658787-2,2025-01-31,5.0,320.68
4793660525-10001,2025-01-16,1.0,358.69
4793660664-10001,2025-01-20,1.0,2673.29
4793660684-1,2025-01-13,31.0,96.27
4793660782-1,2025-02-18,300.0,11526.7
4793660782-10001,2025-04-07,1.0,316.05
4793660782-10002,2025-04-07,1.0,18141.59
4793660782-10003,2025-04-07,1.0,1042.98
4793660782-2,2025-02-18,1.0,13354.03
4793660997-1,2025-01-07,6.0,818.01
4793660997-2,2025-01-07,6.0,818.01
4793660997-3,2025-01-07,6.0,818.01
4793660997-4,2025-01-07,6.0,818.01
4793661195-10001,2025-01-29,1.0,279.5
4793661446-1,2025-01-31,2.0,87.15
4793661446-10,2025-02-24,25.0,99.37
4793661446-2,2025-01-31,100.0,24.22
4793661446-3,2025-01-31,100.0,3.72
4793661446-4,2025-01-31,30.0,3.72
4793661446-5,2025-01-31,30.0,22.91
4793661446-6,2025-01-31,2.0,87.09
4793661446-7,2025-02-03,2.0,32.7
4793661446-8,2025-02-03,1.0,153.07
4793661446-9,2025-02-21,2.0,343.99
4793661622-10001,2025-03-21,1.0,197.21
4793661622-10002,2025-03-21,1.0,72.69
4793661645-10001,2025-03-24,1.0,204.04
4793661645-10002,2025-03-24,1.0,72.69
4793663202-1,2025-01-20,1.0,2024.34
4793663202-2,2025-01-20,1.0,226.7
4793663275-10001,2025-03-21,1.0,3.45
4793663275-10002,2025-03-21,1.0,101.13
4793663275-10003,2025-03-21,1.0,101.13
4793663440-1,2025-10-26,3.0,109.57
4793663806-1,2025-09-22,29.11,297.72
4793663806-2,2025-01-13,31.0,96.27
4793663824-1,2025-01-08,31.0,3947.2
4793663860-1,2025-02-10,1.0,410.01
4793663860-2,2025-02-10,1.0,440.0
4793663860-3,2025-02-19,1.0,1500.0
4793664095-10001,2024-12-31,1.0,21700.0
4793664095-10002,2024-12-31,1.0,13950.0
4793664095-10003,2024-12-31,1.0,6200.0
4793664095-10004,2024-12-31,1.0,22320.0
4793664136-1,2025-04-16,31.0,26453.85
4793664136-2,2025-04-16,31.0,3919.08
4793664136-3,2025-04-16,2.0,42.98
4793664304-1,2025-02-27,1.0,1170.8
4793664304-10001,2025-02-27,1.0,32.7
4793664304-2,2025-02-27,1.0,218.67
4793664488-10001,2025-02-08,1.0,74.53
4793664488-10002,2025-02-08,1.0,606.21
4793664657-1,2025-01-24,1.0,119.97
4793664657-2,2025-01-20,1.0,263.63
4793664735-1,2025-01-18,1.0,115.88
4793664736-1,2025-01-18,2.0,132.9
4793664772-1,2025-01-07,1.0,39.03
4793664772-1,2025-01-14,1.0,39.03
4793665029-1,2025-01-03,100.0,12.42
4793665029-2,2025-01-18,100.0,31.67
4793666966-10001,2025-02-27,1.0,1859.45
4793667078-10001,2025-03-25,1.0,19010.11
4793667094-10001,2025-01-20,1.0,6.77
4793667499-10001,2025-02-20,1.0,2173.91
4793667500-10001,2025-02-20,1.0,670.8
4793667536-10001,2025-07-17,1.0,1636.12
4793667553-1,2025-01-30,2.0,279.93
4793667661-1,2025-01-22,1.0,484.47
4793667661-2,2025-01-22,1.0,347.82
4793667661-3,2025-01-22,1.0,49.68
4793667661-4,2025-01-22,1.0,111.8
4793667766-10001,2025-07-17,1.0,706.8
4793668350-1,2025-01-18,20.0,658.26
4793669217-3,2025-02-21,6.0,336.33
4793669221-1,2025-01-08,1.0,110.34
4793669297-1,2025-01-15,1.0,303.85
4793669297-10,2025-01-15,1.0,582.39
4793669297-11,2025-01-15,1.0,1554.03
4793669297-12,2025-01-15,1.0,110.12
4793669297-13,2025-01-15,1.0,104.56
4793669297-14,2025-01-15,1.0,140.09
4793669297-15,2025-01-15,1.0,93.16
4793669297-2,2025-01-15,1.0,699.06
4793669297-3,2025-01-15,1.0,109.29
4793669297-4,2025-01-15,1.0,40.43
4793669297-5,2025-01-15,1.0,103.13
4793669297-6,2025-01-15,1.0,138.16
4793669297-7,2025-01-15,1.0,194.72
4793669297-8,2025-01-15,1.0,200.62
4793669297-9,2025-01-15,1.0,68.57
4793669343-10001,2025-04-22,1.0,3697.85
4793669343-2,2025-04-22,3.0,284.45
4793669349-1,2025-01-07,5.0,155.71
4793669349-10,2025-01-07,8.0,679.75
4793669349-11,2025-01-07,4.0,87.05
4793669349-12,2025-01-07,1.0,34.37
4793669349-13,2025-01-07,5.0,276.14
4793669349-14,2025-01-07,5.0,98.13
4793669349-15,2025-01-07,5.0,182.42
4793669349-16,2025-01-07,5.0,118.07
4793669349-17,2025-01-07,5.0,258.78
4793669349-18,2025-01-07,5.0,145.18
4793669349-2,2025-01-07,5.0,108.13
4793669349-3,2025-01-07,5.0,80.18
4793669349-4,2025-01-07,5.0,118.35
4793669349-5,2025-01-07,5.0,247.36
4793669349-6,2025-01-07,5.0,116.18
4793669349-7,2025-01-07,5.0,191.49
4793669349-8,2025-01-07,5.0,63.04
4793669349-9,2025-01-07,5.0,75.27
4793669530-1,2025-01-07,2.0,47.01
4793669530-2,2025-01-07,2.0,78.07
4793669530-3,2025-01-07,2.0,47.01
4793669712-1,2025-01-07,5.0,135.27
4793669712-10,2025-01-07,5.0,72.63
4793669712-11,2025-01-07,5.0,123.81
4793669712-12,2025-01-07,5.0,59.62
4793669712-13,2025-01-07,5.0,161.42
4793669712-14,2025-01-07,5.0,200.37
4793669712-15,2025-01-07,5.0,151.86
4793669712-16,2025-01-07,5.0,161.42
4793669712-17,2025-01-07,5.0,151.86
4793669712-18,2025-01-07,3.0,69.27
4793669712-19,2025-01-07,3.0,108.8
4793669712-2,2025-01-07,5.0,163.57
4793669712-20,2025-01-07,3.0,56.47
4793669712-21,2025-01-07,10.0,199.37
4793669712-22,2025-01-07,10.0,118.44
4793669712-23,2025-01-07,10.0,212.48
4793669712-24,2025-01-07,10.0,201.92
4793669712-3,2025-01-07,5.0,68.16
4793669712-4,2025-01-07,5.0,57.32
4793669712-5,2025-01-07,2.0,35.16
4793669712-6,2025-01-07,5.0,36.67
4793669712-7,2025-01-07,10.0,54.84
4793669712-8,2025-01-07,5.0,51.98
4793669712-9,2025-01-07,5.0,112.17
4793669909-10001,2025-02-19,1.0,649.72
4793669909-10001,2025-03-03,-1.0,-661.22
4793669909-10001,2025-06-26,1.0,667.21
4793669909-10002,2025-05-30,1.0,6846.83
4793669909-10003,2025-04-08,1.0,10870.73
4793669909-10003,2025-04-30,1.0,8021.07
4793669909-10003,2025-05-28,-1.0,-19121.45
4793669909-10003,2025-07-16,1.0,8383.73
4793669909-10003,2025-08-05,-1.0,-79.18
4793669909-10004,2025-06-20,3.0,26069.25
4793669909-10005,2025-06-20,2.0,17491.14
4793669909-10006,2025-07-21,2.0,17454.7
4793671784-1,2025-01-18,30.0,329.25
4793671784-2,2025-01-18,10.0,159.75
4793671784-3,2025-01-18,10.0,159.75
4793671926-1,2025-01-31,12.0,124.24
4793671926-2,2025-01-31,1.0,12.76
4793671926-3,2025-02-12,1.0,11.14
4793671989-1,2025-01-07,50.0,15.57
4793671989-2,2025-01-14,50.0,19.13
4793671989-3,2025-01-14,1.0,131.18
4793672072-1,2025-02-03,1.0,393.78
4793672072-2,2025-01-22,1.0,179.55
4793672203-10001,2025-02-20,1.0,1739.13
4793672440-1,2025-01-20,2.0,30.6
4793672440-2,2025-01-13,3.0,224.64
4793672440-3,2025-01-07,6.0,17.04
4793672440-4,2025-01-16,1.0,24.59
4793672441-1,2025-01-23,10.0,50.83
4793672479-10001,2025-07-15,1.0,2519.63
4793672538-1,2025-01-15,1.0,1398.13
4793672538-2,2025-01-15,1.0,1646.58
4793673395-10001,2025-03-05,1.0,2528.44
4793673395-10002,2025-03-05,1.0,44.24
4793673527-10001,2025-03-05,1.0,1742.03
4793673528-1,2025-01-16,1.0,234.78
4793673528-2,2025-01-16,1.0,139.13
4793673528-3,2025-01-16,2.0,521.73
4793673528-4,2025-01-16,2.0,152.17
4793673528-5,2025-01-16,2.0,487.76
4793673531-1,2025-01-17,1.0,99.13
4793673531-2,2025-01-17,1.0,99.13
4793673531-3,2025-01-17,1.0,99.13
4793673531-4,2025-01-17,2.0,198.26
4793673531-5,2025-01-17,1.0,99.13
4793673531-6,2025-01-17,1.0,289.56
4793673538-10001,2025-03-05,1.0,1901.9
4793673551-1,2025-02-27,1.0,741.15
4793673573-1,2025-01-29,2.0,621.11
4793673600-10001,2025-03-05,1.0,1901.9
4793673663-10001,2025-01-21,1.0,978.26
4793673663-10002,2025-01-21,1.0,31.05
4793673665-10001,2025-01-17,1.0,108.69
4793673679-10001,2025-02-03,1.0,5270.0
4793673679-10002,2025-02-03,1.0,9090.0
4793673679-10003,2025-02-03,1.0,25000.0
4793673679-10004,2025-02-03,1.0,28980.0
4793673697-10001,2025-01-15,1.0,869.56
4793673697-10002,2025-01-15,1.0,31.05
4793673757-10,2025-03-31,1.0,5580.0
4793673757-10001,2025-03-31,1.0,15050.0
4793673757-10002,2025-03-31,1.0,1553.38
4793673757-10003,2025-03-31,1.0,1370.63
4793673757-10004,2025-03-31,1.0,1128.75
4793673757-10005,2025-03-31,1.0,1720.0
4793673757-10006,2025-03-31,1.0,1720.0
4793673757-10007,2025-03-31,1.0,2150.0
4793673757-10008,2025-03-31,1.0,1182.5
4793673757-10009,2025-03-31,1.0,2848.75
4793673757-11,2025-03-31,2.0,3840.0
4793673757-12,2025-03-31,1.0,5000.0
4793673796-1,2025-05-22,10.0,148.3
4793673796-2,2025-05-22,10.0,148.3
4793673796-3,2025-05-22,10.0,149.77
4793673870-10001,2025-01-28,1.0,15050.0
4793673870-10002,2025-01-28,1.0,1553.38
4793673870-10003,2025-01-28,1.0,1370.63
4793673870-10004,2025-01-28,1.0,1128.75
4793673870-10005,2025-01-28,1.0,1720.0
4793673870-10006,2025-01-28,1.0,1720.0
4793673870-10007,2025-01-28,1.0,2150.0
4793673870-10008,2025-01-28,1.0,1182.5
4793673870-10009,2025-01-28,1.0,2848.75
4793673929-1,2025-02-11,1.0,497.76
4793673929-2,2025-02-12,1.0,211.22
4793673929-3,2025-02-11,1.0,587.74
4793674000-1,2025-01-30,5.0,225.59
4793674000-2,2025-01-30,10.0,187.01
4793674000-3,2025-01-30,2.0,15.42
4793674000-4,2025-01-30,3.0,30.89
4793674000-5,2025-01-30,6.0,47.36
4793674000-6,2025-01-30,4.0,47.67
4793674000-7,2025-01-30,20.0,2478.26
4793674047-1,2025-01-16,1.0,240.49
4793674077-1,2025-01-22,1.0,74.53
4793674077-2,2025-01-22,1.0,13.66
4793674077-3,2025-01-22,4.0,14.9
4793674077-4,2025-01-22,4.0,14.9
4793674077-5,2025-01-22,4.0,347.82
4793674094-10001,2025-01-08,1.0,956.52
4793674112-10001,2025-03-05,1.0,2528.44
4793674113-10001,2025-03-05,1.0,44.24
4793674141-10001,2025-03-05,1.0,1742.03
4793674470-10001,2025-01-08,1.0,279.5
4793674558-1,2025-03-01,1.0,559.29
4793674566-1,2025-01-30,1.0,2476.54
4793674636-1,2025-02-07,8.0,35.27
4793674636-10001,2025-02-07,1.0,1192.54
4793674698-1,2025-01-24,1.0,2236.02
4793674741-1,2025-02-27,3.0,33.65
4793674763-1,2025-02-27,1.0,741.15
4793674771-1,2025-01-23,1.0,59.62
4793674771-10001,2025-01-23,1.0,80.74
4793674771-2,2025-01-23,1.0,26.08
4793674771-3,2025-01-23,1.0,55.27
4793674771-4,2025-01-23,1.0,327.95
4793674771-5,2025-01-23,1.0,35.52
4793674771-6,2025-01-23,1.0,13.66
4793677438-1,2025-01-24,500.0,500.0
4793677438-2,2025-01-24,15.0,15.0
4793677482-1,2025-01-24,544.88,544.88
4793677482-2,2025-01-24,16.35,16.35
4793677490-1,2025-01-24,500.0,500.0
4793677490-2,2025-01-24,15.0,15.0
4793677609-1,2025-01-20,1.0,27.72
4793677609-2,2025-01-20,6.0,50.49
4793677609-3,2025-01-20,6.0,19.49
4793677710-1,2025-01-18,1.0,22.37
4793677710-2,2025-01-18,1.0,22.37
4793677710-3,2025-01-18,3.0,67.11
4793677710-4,2025-01-18,1.0,22.37
4793677710-5,2025-01-18,1.0,22.77
4793677710-6,2025-01-18,6.0,121.9
4793677815-1,2025-01-07,1.0,9.42
4793677816-1,2025-01-07,1.0,7.91
4793677816-2,2025-01-07,1.0,2.82
4793677820-10001,2025-01-16,1.0,254.65
4793677820-10002,2025-01-16,1.0,37.26
4793677864-1,2025-03-17,1.0,131.15
4793677864-10,2025-03-17,1.0,480.58
4793677864-10001,2025-03-17,1.0,47.4
4793677864-10002,2025-03-17,1.0,796.46
4793677864-11,2025-03-17,1.0,347.04
4793677864-12,2025-03-17,1.0,199.91
4793677864-13,2025-03-17,1.0,439.59
4793677864-14,2025-03-17,1.0,119.76
4793677864-15,2025-03-17,1.0,132.49
4793677864-16,2025-03-17,1.0,297.28
4793677864-17,2025-03-17,1.0,141.17
4793677864-18,2025-03-17,1.0,93.79
4793677864-19,2025-03-17,1.0,86.72
4793677864-2,2025-03-17,1.0,177.34
4793677864-3,2025-03-17,1.0,114.6
4793677864-4,2025-03-17,1.0,115.51
4793677864-5,2025-03-17,1.0,146.42
4793677864-6,2025-03-17,1.0,128.6
4793677864-7,2025-03-17,1.0,163.93
4793677864-8,2025-03-17,1.0,93.79
4793677864-9,2025-03-17,1.0,243.39
4793677955-1,2025-01-31,1.0,1189.04
4793677983-1,2025-01-16,1.0,43.72
4793677983-2,2025-01-08,1.0,224.09
4793677983-3,2025-01-20,6.0,72.14
4793677983-4,2025-02-15,1.0,21.31
4793677983-5,2025-01-08,1.0,84.17
4793677984-1,2025-01-10,1.0,27.65
4793677984-2,2025-01-10,1.0,19.67
4793677984-3,2025-01-10,7.0,32.52
4793677984-3,2025-01-23,5.0,23.22
4793677984-4,2025-01-10,1.0,66.13
4793678101-1,2025-03-07,1.0,8.28
4793678101-2,2025-03-07,4.0,29.55
4793678101-3,2025-03-07,1.0,10.3
4793678101-4,2025-03-07,1.0,24.63
4793678101-5,2025-03-07,1.0,4.92
4793678101-7,2025-03-05,2.0,17.91
4793678101-8,2025-03-05,2.0,17.91
4793678175-10001,2025-01-10,1.0,43.11
4793678175-10002,2025-01-10,1.0,137.6
4793678175-10003,2025-01-10,1.0,68.32
4793678362-1,2025-03-01,2.0,3400.75
4793678362-10001,2025-03-01,1.0,606.82
4793678362-2,2025-03-01,1.0,297.09
4793678362-3,2025-03-01,1.0,376.1
4793678362-4,2025-03-01,1.0,608.09
4793678502-1,2025-02-12,1.0,682.72
4793678576-1,2025-02-19,1.0,488.81
4793678576-2,2025-02-19,1.0,1684.75
4793678576-3,2025-02-19,1.0,164.59
4793678658-1,2025-01-10,2.0,1315.9
4793678658-1,2025-02-06,1.0,657.95
4793678681-1,2025-10-17,1.0,364.81
4793678681-10001,2025-10-17,1.0,611.93
4793678681-2,2025-10-17,20.0,16.44
4793678681-3,2025-10-17,20.0,23.55
4793678681-4,2025-10-17,1.0,12.94
4793678736-1,2025-07-01,1.0,405.75
4793678736-10001,2025-07-01,1.0,680.62
4793678736-2,2025-07-01,20.0,18.32
4793678736-3,2025-07-01,20.0,26.17
4793678736-4,2025-07-01,1.0,14.39
4793679014-1,2025-10-23,1.0,401.29
4793679014-10001,2025-10-23,1.0,673.13
4793679014-2,2025-10-23,20.0,18.12
4793679014-3,2025-10-23,20.0,25.88
4793679014-4,2025-10-23,1.0,14.23
4793679040-1,2025-07-01,1.0,405.75
4793679040-10001,2025-07-01,1.0,680.62
4793679040-2,2025-07-01,20.0,18.32
4793679040-3,2025-07-01,20.0,26.17
4793679040-4,2025-07-01,1.0,14.39
4793679127-1,2025-07-01,1.0,405.75
4793679127-10001,2025-07-01,1.0,680.62
4793679127-2,2025-07-01,20.0,18.32
4793679127-3,2025-07-01,20.0,26.17
4793679127-4,2025-07-01,1.0,14.39
4793679318-1,2025-01-14,2.0,325.93
4793679631-1,2025-07-01,1.0,405.75
4793679631-10001,2025-07-01,1.0,680.62
4793679631-2,2025-07-01,20.0,18.32
4793679631-3,2025-07-01,20.0,26.17
4793679631-4,2025-07-01,1.0,14.39
4793681775-1,2025-02-13,1.0,431.8
4793681897-1,2025-02-27,40.0,10908.32
4793681919-1,2025-01-10,6.0,14.9
4793682089-1,2025-09-04,3.0,84.95
4793682089-2,2025-09-04,3.0,140.87
4793682089-3,2025-09-04,3.0,107.55
4793682089-4,2025-09-04,3.0,48.5
4793682091-1,2025-01-09,1.0,23.37
4793682091-2,2025-01-09,1.0,5.06
4793682092-1,2025-01-10,2.0,50.67
4793682092-2,2025-01-10,1.0,2.9
4793682092-3,2025-01-10,2.0,3.54
4793682092-4,2025-01-10,2.0,6.45
4793682092-5,2025-01-10,1.0,5.43
4793682123-1,2025-09-01,3.0,529.57
4793682123-2,2025-09-01,1.0,1376.87
4793682123-3,2025-09-01,2.0,294.2
4793682123-4,2025-09-01,4.0,25.88
4793682123-5,2025-09-01,1.0,88.25
4793682203-1,2025-04-18,10.0,160.55
4793682203-2,2025-04-18,10.0,109.98
4793682203-3,2025-04-18,25.0,304.51
4793682203-4,2025-04-18,5.0,140.2
4793682203-5,2025-04-18,5.0,82.3
4793682203-6,2025-04-18,25.0,200.06
4793682206-10001,2025-04-28,1.0,306.57
4793682238-10001,2025-07-24,1.0,392.67
4793682238-10002,2025-07-24,1.0,94.89
4793682238-10003,2025-07-24,1.0,136.81
4793682251-10001,2025-01-14,1.0,1645.96
4793682263-10001,2025-01-09,1.0,1645.96
4793682468-1,2025-01-20,3.0,255.27
4793682468-1,2025-02-19,-3.0,-255.27
4793682468-1,2025-03-07,3.0,259.79
4793682993-1,2025-02-24,1.0,93.16
4793682993-10001,2025-02-24,1.0,2583.85
4793683032-10001,2025-01-17,1.0,956.52
4793683036-10001,2025-01-13,1.0,308.1
4793683114-10001,2025-01-10,1.0,108.69
4793683114-10002,2025-01-10,1.0,31.05
4793683635-1,2025-02-19,1.0,38.81
4793683635-10001,2025-02-19,1.0,354.03
4793683635-2,2025-02-06,1.0,10.55
4793683635-2,2025-02-19,2.0,21.11
4793686627-1,2025-01-18,20.0,207.08
4793686701-10001,2025-07-18,1.0,366.12
4793686701-10002,2025-07-18,2.0,950.0
4793686860-1,2025-08-18,5.0,2750.05
4793686931-10001,2025-02-18,1.0,3150.0
4793686931-10002,2025-02-18,1.0,21750.0
4793686931-10003,2025-03-31,1.0,23400.0
4793686931-10004,2025-05-08,1.0,23400.0
4793686931-10005,2025-05-27,1.0,23400.0
4793686931-10006,2025-06-27,1.0,23400.0
4793687018-10001,2025-02-04,1.0,1392.54
4793687123-10001,2025-02-04,1.0,1392.54
4793687620-10001,2025-03-04,1.0,1862.79
4793687620-10002,2025-03-04,1.0,2477.87
4793687620-10003,2025-03-04,1.0,986.09
4793687620-10004,2025-03-04,1.0,3236.4
4793687620-2,2025-03-04,1.0,1393.8
4793687628-1,2025-02-25,6.0,6.78
4793687628-2,2025-02-25,1.0,22.58
4793687842-1,2025-02-07,1.0,4662.23
4793687842-2,2025-02-07,1.0,565.21
4793688012-1,2025-02-22,5.0,75.09
4793688086-10001,2025-08-01,1.0,209.42
4793688086-10002,2025-06-16,1.0,824.05
4793688219-10001,2025-01-13,1.0,72.91
4793688608-1,2025-03-05,1.0,99.0
4793688608-2,2025-03-05,1.0,99.35
4793691213-1,2025-01-31,2.0,422.45
4793691317-1,2025-01-13,3.0,229.56
4793691317-2,2025-01-13,2.0,160.69
4793691615-1,2025-01-22,1.0,22.36
4793691615-2,2025-01-22,1.0,74.53
4793691615-3,2025-01-22,10.0,99.37
4793691615-4,2025-01-22,10.0,124.22
4793691615-5,2025-01-22,3.0,428.57
4793691846-1,2025-04-08,20.0,117.19
4793692324-1,2025-02-24,2.0,1710.0
4793694489-1,2025-01-20,1.0,360.74
4793694545-1,2025-01-31,2.0,78.32
4793694546-1,2025-01-31,4.0,644.62
4793694546-2,2025-01-31,4.0,46.03
4793694546-3,2025-01-31,4.0,59.55
4793695023-1,2025-01-18,6.0,209.81
4793695050-1,2025-01-18,24.0,263.4
4793695050-2,2025-02-03,24.0,165.91
4793695082-1,2025-02-03,2.0,94.37
4793695082-10,2025-02-03,2.0,66.48
4793695082-12,2025-02-12,2.0,49.62
4793695082-13,2025-02-03,50.0,46.27
4793695082-2,2025-02-11,2.0,97.05
4793695082-3,2025-02-11,2.0,97.6
4793695082-4,2025-02-03,2.0,51.68
4793695082-5,2025-02-03,2.0,26.53
4793695082-6,2025-02-03,2.0,78.33
4793695082-7,2025-02-03,2.0,5.54
4793695082-8,2025-02-03,2.0,5.54
4793695082-9,2025-02-03,2.0,6.7
4793695170-1,2025-01-23,3.0,36.07
4793695170-2,2025-01-23,12.0,34.13
4793695170-3,2025-02-05,6.0,88.54
4793695272-1,2025-03-10,1.0,1845.13
4793695272-2,2025-01-20,1.0,1011.18
4793696314-1,2025-01-31,1.0,107.57
4793696314-2,2025-01-31,1.0,107.57
4793696448-1,2025-01-22,1.0,12.02
4793696449-1,2025-01-14,1.0,116.77
4793696758-1,2025-01-20,38.0,2714.28
4793696758-2,2025-01-20,8.0,54.65
4793696758-3,2025-01-20,54.0,167.7
4793696758-4,2025-01-20,4.0,111.8
4793696758-5,2025-01-20,18.0,2.79
